window_id,lambda_center_um,lambda_start_um,lambda_end_um,num_points,E_L2,dominant_pc,dominant_sign,dominance_index,opposition_fraction,V_PC1,V_PC2,V_PC3,V_PC4,V_PC5,V_PC6,V_PC7,V_PC8,V_PC9
10,3.750000000000001,3.500000000000001,4.000000000000001,358,0.0016164584970611115,PC1,1,0.5921043041803133,0.14285714285714285,0.0015460041685253722,0.0002194385002957274,-0.0001763378079771969,8.700819975581956e-05,0.000270284408942841,0.0002472827757114767,-9.75600193950043e-06,1.7851605111148792e-05,3.7070022986351384e-05
11,3.850000000000001,3.600000000000001,4.100000000000001,338,0.0015106531374640116,PC1,1,0.641975984412616,0.16666666666666666,0.0014626973883997594,8.481382995457123e-05,-8.750007830289116e-05,0.00012211548206972754,0.00023754765677161806,0.00023357287093861905,-5.6895232394231044e-06,1.9976579295387122e-06,4.2495584412936087e-05
12,3.950000000000001,3.700000000000001,4.200000000000001,322,0.0024339208953581574,PC1,1,0.36000322672821244,0.375,0.002006648564615282,-0.0005244059812849548,0.00036252743546063453,0.0006206836505833778,0.00046740509210611836,0.0007446913033667772,-0.00040070754240248803,0.00041344633176148134,-3.345792874296552e-05
13,4.050000000000001,3.8000000000000007,4.300000000000001,306,0.010225597469108475,PC1,1,0.16763261832029347,0.375,0.004779786901820894,-0.0025844839403176283,0.00185248327971788,0.0030127747543228093,0.0020863597994090362,0.0043765445530917785,-0.0039295167600009355,0.004710027899260074,-0.0011814877472983844
14,4.150000000000001,3.9000000000000012,4.400000000000001,292,0.019280904068170242,PC8,1,0.1680098882700415,0.375,0.007977672823522347,-0.004980634392725912,0.0036777889864207537,0.005923839028285267,0.0039253252848121855,0.008513640850463827,-0.007729770850326858,0.009070027449855392,-0.0021863814692714514
15,4.250000000000002,4.000000000000002,4.500000000000002,277,0.025618679529215278,PC6,1,0.15635732622921106,0.375,0.011187322597287032,-0.007224517336939086,0.005465693484844985,0.008425648942250227,0.005487688936370144,0.011307522298210334,-0.00955281775170617,0.01104512853755422,-0.002622128145137446
16,4.350000000000001,4.100000000000001,4.600000000000001,266,0.028293233254298333,PC1,1,0.17080402590546476,0.375,0.013619825014880266,-0.008277468831920612,0.006200386610662508,0.009393249652702228,0.006222423056969841,0.012217677512409472,-0.009820950315907472,0.011326568686393111,-0.002660935044459797
17,4.450000000000001,4.200000000000001,4.700000000000001,253,0.02905540461938978,PC1,1,0.19811638024000688,0.375,0.01592722832325444,-0.007427170241644766,0.005419155563077048,0.00917400992981732,0.006668544111217109,0.012398182712826571,-0.00960631090474479,0.011160584335997656,-0.0026121074756553057
18,4.550000000000002,4.300000000000002,4.800000000000002,242,0.024920133680294818,PC1,1,0.2677679638120363,0.375,0.01723802968671107,-0.00502059824584717,0.003458332233345438,0.007248287230719911,0.0060879674449038565,0.009900769179905483,-0.006479263543904127,0.007395509510046882,-0.0015479870328528435
19,4.650000000000002,4.400000000000002,4.900000000000002,232,0.023445000818382293,PC1,1,0.3802571660613108,0.375,0.01958989381309694,-0.002720641058847307,0.0014098133897258607,0.005402332938239588,0.005917500209178323,0.007775270422878814,-0.0036238716370199813,0.00424663896709359,-0.0008315251000739012
20,4.750000000000002,4.500000000000002,5.000000000000002,223,0.027299724493439637,PC1,1,0.4607534239321184,0.42857142857142855,0.02426097473245959,-6.237705954008356e-05,-0.0010763620766009792,0.004233451137316727,0.006772980781438264,0.007914218508265547,-0.0032846517335439846,0.00419041482227622,-0.0008595760835345183
21,4.850000000000001,4.600000000000001,5.100000000000001,213,0.03547118424958829,PC1,1,0.41785825562338247,0.42857142857142855,0.03045234820096309,0.0002287327692330105,-0.0017097099253282398,0.005644862897420663,0.009275355597193786,0.011239201738358422,-0.005504002722540243,0.007099518506323642,-0.0017234880664228189
22,4.950000000000002,4.700000000000002,5.200000000000002,204,0.044953221210890154,PC1,1,0.3595981823192955,0.42857142857142855,0.036002240491883115,-0.0028403825568348506,0.00019780303530038228,0.009113674403136244,0.012612334234508709,0.016073835358627466,-0.008829646161301255,0.011328285065803568,-0.00311976997844337
