lambda_um,PC1_plus,PC2_plus,PC3_plus,PC4_plus,PC5_plus,PC6_plus,PC7_plus,PC8_plus,PC9_plus,PC1_minus,PC2_minus,PC3_minus,PC4_minus,PC5_minus,PC6_minus,PC7_minus,PC8_minus,PC9_minus
10.91703057,0.63004715,0.082982638,-0.035827691,-0.009313522,0.002265451,0.00495043,8.39E-05,0.000419528,0.000839056,-0.500412998,-0.076605813,0.038596576,0.010656011,-0.001594206,-0.00419528,0.000335622,-0.000167811,-0.000587339
10.92896175,0.644160915,0.082550385,-0.035582063,-0.009125753,0.002511675,0.005107072,0.000167445,0.000502335,0.000920947,-0.515144543,-0.076103753,0.038428627,0.010549035,-0.001758172,-0.004186125,0.000418612,-8.37E-05,-0.000502335
10.94091904,0.68502472,0.07719059,-0.033248761,-0.007936262,0.003592203,0.005346534,8.35E-05,0.000417698,0.000835396,-0.572079181,-0.071760516,0.035754949,0.009189356,-0.003007426,-0.004678218,0.000334158,-0.000250619,-0.000584777
10.95290252,0.636179861,0.083606971,-0.036010181,-0.009335973,0.002333993,0.005001414,8.34E-05,0.000500141,0.000916926,-0.506309811,-0.077105133,0.038927672,0.010836397,-0.001667138,-0.004167845,0.000416784,-0.000166714,-0.000583498
10.96491228,0.637531776,0.083673446,-0.036014515,-0.009398707,0.002328883,0.004990464,8.32E-05,0.000415872,0.000831744,-0.507946061,-0.077269018,0.038925619,0.010812672,-0.001663488,-0.004241894,0.000332698,-0.000166349,-0.000582221
10.97694841,0.6702442,0.082494147,-0.035520619,-0.008963147,0.002904723,0.005228502,0.000165984,0.00041496,0.000912913,-0.543515263,-0.076186748,0.03834235,0.010374012,-0.002157795,-0.004398581,0.00041496,-8.30E-05,-0.000580945
10.98901099,0.70198037,0.08156785,-0.03486301,-0.00861224,0.00339521,0.00529984,8.28E-05,0.00041405,0.00091091,-0.58091215,-0.07585396,0.03751293,0.00985439,-0.00273273,-0.00463736,0.00033124,-0.00016562,-0.00066248
11.00110011,0.6110348,0.046023852,-0.020078628,-0.001900446,0.006858132,0.007353901,-0.001239422,0.002230959,0,-0.559474865,-0.043131868,0.021648562,0.002644099,-0.006362364,-0.006858132,0.001569934,-0.001983074,0.000247884
11.01321586,0.678451426,0.083105971,-0.035699291,-0.009069104,0.00296807,0.005194123,8.24E-05,0.000412232,0.00090691,-0.554204701,-0.077087384,0.038337576,0.0103058,-0.002390946,-0.004534552,0.000329786,-0.000247339,-0.000659571
11.02535832,0.678356365,0.082182635,-0.035373907,-0.008884609,0.003043801,0.005264954,8.23E-05,0.000411324,0.000904914,-0.554876751,-0.076095033,0.038088649,0.010200848,-0.002385682,-0.00452457,0.00032906,-0.00016453,-0.000575854
11.03752759,0.67604053,0.073218571,-0.031848437,-0.007141273,0.004268347,0.005827936,-8.21E-05,0.000820836,0.000738752,-0.571548107,-0.067801054,0.034310945,0.008372527,-0.003529595,-0.005089183,0.000574585,-0.000492502,-0.000410418
11.04972376,0.653827658,0.084277673,-0.036119003,-0.009254982,0.002538978,0.005077955,8.19E-05,0.000409513,0.000900928,-0.52646927,-0.077889277,0.03898559,0.010729228,-0.001801855,-0.004340832,0.000409513,-0.000163805,-0.000573317
11.0619469,0.64151456,0.085072186,-0.036611277,-0.009561427,0.002288205,0.004985018,8.17E-05,0.000408608,0.000898938,-0.511086886,-0.078534458,0.039553254,0.010950694,-0.001634432,-0.004331245,0.000408608,-0.000163443,-0.000572051
11.07419712,0.647434746,0.085373322,-0.036693405,-0.009540285,0.002364686,0.005137077,8.15E-05,0.000489245,0.00089695,-0.517050847,-0.078686969,0.039628877,0.011008022,-0.001630818,-0.004240127,0.000407704,-0.000163082,-0.000570786
11.0864745,0.645432053,0.085591141,-0.036856261,-0.009681888,0.002278091,0.005044345,8.14E-05,0.000406802,0.000894964,-0.515011332,-0.079000948,0.039703875,0.011065014,-0.001627208,-0.004312101,0.000325442,-0.000162721,-0.000569523
11.09877913,0.644813534,0.085969726,-0.037018126,-0.009660432,0.002273043,0.005033166,8.12E-05,0.000487081,0.000892981,-0.513870033,-0.079312958,0.039940609,0.011121674,-0.001623602,-0.004302545,0.0004059,-0.00016236,-0.000568261
11.11111111,0.646137,0.086184,-0.037017,-0.00972,0.002349,0.005103,8.10E-05,0.000486,0.000891,-0.515079,-0.079461,0.040095,0.011178,-0.001539,-0.004293,0.000405,-0.000162,-0.000567
11.12347052,0.648015562,0.086235047,-0.037096426,-0.009698412,0.002343783,0.005172486,8.08E-05,0.000484921,0.000889021,-0.51700618,-0.079526978,0.04008677,0.011153174,-0.001616402,-0.004283465,0.000404101,-0.00016164,-0.000565741
11.13585746,0.68141138,0.084027297,-0.035884978,-0.008951084,0.002983695,0.005322266,0.000161281,0.000483842,0.000967685,-0.558837972,-0.077817986,0.038707392,0.010402612,-0.002257931,-0.004515862,0.000403202,-0.000161281,-0.000564483
11.14827202,0.66428519,0.085690858,-0.036770631,-0.009494386,0.002574749,0.005229958,8.05E-05,0.000482765,0.000965531,-0.535950055,-0.079173526,0.039667224,0.010862222,-0.001850601,-0.00442535,0.000402304,-0.000160922,-0.000563226
11.16071429,0.654696448,0.086463283,-0.037170381,-0.009714074,0.002328166,0.005138022,8.03E-05,0.000401408,0.000883098,-0.524479693,-0.079960474,0.040060518,0.011078861,-0.001685914,-0.004415488,0.000401408,-0.000240845,-0.000642253
11.17318436,0.649711378,0.086751008,-0.037327765,-0.009772505,0.002322973,0.00512656,8.01E-05,0.000480615,0.000881128,-0.518823892,-0.080022397,0.040291557,0.01121435,-0.00160205,-0.004325535,0.000400512,-0.000160205,-0.000560717
11.18568233,0.652016729,0.087196648,-0.037564092,-0.009830603,0.002317784,0.005195034,7.99E-05,0.000479542,0.00087916,-0.520862101,-0.080483065,0.040441342,0.011269228,-0.001598472,-0.004395798,0.000399618,-0.000159847,-0.000559465
11.19820829,0.6535892,0.087161176,-0.037559848,-0.009808623,0.002312602,0.005183418,7.97E-05,0.000398724,0.000877194,-0.52272782,-0.080542349,0.040430664,0.011244031,-0.001674643,-0.00438597,0.000398724,-0.000239235,-0.000637959
11.21076233,0.661753749,0.087204774,-0.037475774,-0.009707101,0.002466558,0.005251382,7.96E-05,0.000477398,0.000954797,-0.531662685,-0.080600763,0.040419731,0.011218862,-0.001750461,-0.004376152,0.000397832,-0.000159133,-0.000556965
11.22334456,0.68734217,0.081849131,-0.034851376,-0.008573915,0.003413688,0.005398391,7.94E-05,0.000555717,0.000873269,-0.574372904,-0.0760538,0.037550571,0.009844124,-0.002699195,-0.004683898,0.00039694,-0.000238164,-0.000555717
11.23595506,0.70227586,0.08293287,-0.03532766,-0.00863389,0.00348524,0.00546549,0.00015842,0.00047526,0.00095052,-0.58710452,-0.07715054,0.0380208,0.01005967,-0.00277235,-0.00467339,0.00039605,-0.00015842,-0.00055447
11.24859393,0.679438964,0.074290174,-0.032087033,-0.007191921,0.004346766,0.005848375,-7.90E-05,0.000790321,0.000711289,-0.580174646,-0.069074055,0.03461606,0.008456435,-0.003635477,-0.005137086,0.000553225,-0.000474193,-0.000395161
11.26126126,0.698255712,0.086818694,-0.036825005,-0.009304819,0.00323303,0.005362099,7.89E-05,0.000551981,0.000946253,-0.578475878,-0.080746906,0.039663763,0.010724198,-0.002444486,-0.004573555,0.000394272,-0.000236563,-0.000551981
11.27395716,0.611712897,0.059243706,-0.025019254,-0.00456326,0.005271352,0.006136798,-0.000550738,0.001337507,0.000314708,-0.545230917,-0.055781922,0.026750146,0.005350029,-0.004877968,-0.005664737,0.000865446,-0.001180154,-0.000157354
11.28668172,0.671328579,0.088469049,-0.037836807,-0.00981245,0.002590487,0.005259473,0.000156999,0.000549497,0.000941995,-0.542667735,-0.081796583,0.040819792,0.011303942,-0.001805491,-0.004474477,0.000470998,-0.000156999,-0.000549497
11.29943503,0.670518922,0.088504425,-0.037986413,-0.009868635,0.00250632,0.005247607,7.83E-05,0.000469935,0.00093987,-0.540973508,-0.081847012,0.040962668,0.01127844,-0.001801417,-0.004464383,0.000391612,-0.000234967,-0.00062658
11.31221719,0.667597861,0.068768128,-0.0293046,-0.006173502,0.004845027,0.00586092,-0.000156291,0.000937747,0.000625165,-0.586873456,-0.064391974,0.031492677,0.007267541,-0.004219862,-0.005235755,0.000547019,-0.000625165,-0.000312582
11.32502831,0.716378253,0.082179221,-0.035241943,-0.00849861,0.003820476,0.00569173,0.000155938,0.000545782,0.000935627,-0.604726788,-0.076409522,0.038048823,0.009824081,-0.003118756,-0.004834072,0.000389844,-0.000155938,-0.000545782
11.33786848,0.672281921,0.089227883,-0.038273861,-0.009957427,0.002489357,0.005289883,7.78E-05,0.000466754,0.000933509,-0.542135236,-0.082537736,0.041307764,0.011435483,-0.001711433,-0.004511959,0.000388962,-0.000233377,-0.000622339
11.3507378,0.687368182,0.086309103,-0.03601387,-0.0091587,0.003027028,0.005277895,7.76E-05,0.000543313,0.000853777,-0.573893443,-0.080565512,0.038730434,0.010478173,-0.002406099,-0.00457935,0.00038808,-0.000310464,-0.000620929
11.36363636,0.67659328,0.08975296,-0.03848768,-0.00998976,0.00255552,0.00534336,0.00015488,0.00054208,0.00092928,-0.54657152,-0.08301568,0.04150784,0.01153856,-0.00178112,-0.00449152,0.00046464,-0.00015488,-0.00054208
11.37656428,0.656899378,0.07386448,-0.031601017,-0.007031033,0.004094997,0.005949336,-0.000386321,0.001081697,0.000618113,-0.560010197,-0.068765049,0.033996204,0.008189995,-0.003554149,-0.005331223,0.000772641,-0.000849905,-0.000309056
11.38952164,0.698575081,0.088266218,-0.037773316,-0.009713138,0.003006448,0.005396188,7.71E-05,0.000539619,0.000925061,-0.576544144,-0.082176234,0.040548498,0.011023641,-0.00238974,-0.004702392,0.000385442,-0.000308354,-0.000616707
11.40250855,0.676679694,0.089680441,-0.038610276,-0.01007559,0.002461213,0.005383903,7.69E-05,0.000461477,0.000999868,-0.546389242,-0.083296671,0.041456053,0.011613848,-0.001768997,-0.004537861,0.000384565,-0.000230739,-0.000615303
11.41552511,0.678360384,0.09016668,-0.038599013,-0.010052626,0.002455603,0.005371632,7.67E-05,0.000460426,0.000920851,-0.548213414,-0.083413771,0.041668517,0.011587378,-0.001764965,-0.004527518,0.000383688,-0.000230213,-0.000613901
11.42857143,0.674285938,0.090496875,-0.038817188,-0.010182813,0.00245,0.005359375,7.66E-05,0.000535938,0.000995312,-0.542828125,-0.083682813,0.04195625,0.011714063,-0.001684375,-0.004517188,0.000459375,-0.000153125,-0.0006125
11.4416476,0.67603026,0.090672081,-0.038957676,-0.010159551,0.002444403,0.005347132,7.64E-05,0.000458326,0.000916651,-0.544719976,-0.083873585,0.04201318,0.011687303,-0.001680527,-0.004583256,0.000381938,-0.000229163,-0.000611101
11.45475372,0.680276345,0.090693351,-0.039097218,-0.010212529,0.002438813,0.005411116,7.62E-05,0.000381064,0.000914555,-0.549571222,-0.084062829,0.041993308,0.011584361,-0.00182911,-0.004648987,0.000304852,-0.000228639,-0.000685916
11.46788991,0.702975008,0.089421158,-0.0380192,-0.009656877,0.003117574,0.005474765,7.60E-05,0.000608307,0.000988499,-0.582606221,-0.083109971,0.040908659,0.011177645,-0.00235719,-0.004638342,0.00045623,-0.000228115,-0.000608307
11.48105626,0.620947658,0.059173998,-0.025262745,-0.004400118,0.005462215,0.006448448,-0.000682777,0.001517282,0.000303456,-0.556083853,-0.055532521,0.027159348,0.005310487,-0.005007031,-0.005841536,0.000986233,-0.00128969,-7.59E-05
11.49425287,0.68771934,0.09150921,-0.03920742,-0.01021815,0.00257346,0.00544968,0.00015138,0.00052983,0.00098397,-0.55813806,-0.08469711,0.04231071,0.01173195,-0.00181656,-0.00461709,0.00045414,-0.00015138,-0.00060552
11.50747986,0.683118641,0.091752061,-0.039343888,-0.01027019,0.002492031,0.005437159,7.55E-05,0.000528613,0.000981709,-0.552173723,-0.084880096,0.042515564,0.011856028,-0.00173687,-0.004606482,0.000453097,-0.000226548,-0.000604129
11.52073733,0.682451459,0.091767043,-0.039328733,-0.010246566,0.002486299,0.005499995,0.000150685,0.000527397,0.000979451,-0.551431026,-0.084835542,0.042493114,0.011828757,-0.001657533,-0.004595886,0.000452054,-0.000150685,-0.000602739
11.53402537,0.686517564,0.091856396,-0.039463673,-0.010298139,0.002480574,0.005412161,7.52E-05,0.000451013,0.000902027,-0.555949184,-0.085091195,0.042470428,0.011801517,-0.001804054,-0.004660472,0.000375844,-0.000225507,-0.00067652
11.54734411,0.721457672,0.08931976,-0.038322752,-0.009749428,0.003224811,0.00562467,7.50E-05,0.000449974,0.000974943,-0.598614879,-0.083020129,0.04124758,0.011099349,-0.00254985,-0.004874714,0.000374978,-0.000224987,-0.00067496
11.56069364,0.652078088,0.059783177,-0.025963407,-0.004414527,0.005836155,0.006659202,-0.000523758,0.001421627,0.000374112,-0.588030028,-0.055892407,0.027983615,0.005462042,-0.005237575,-0.0059858,0.000972692,-0.001122338,-7.48E-05
11.57407407,0.691180646,0.091744358,-0.039414989,-0.010226995,0.002612736,0.00552407,7.46E-05,0.000522547,0.000970445,-0.561588941,-0.084951245,0.042475622,0.011794637,-0.00186624,-0.004628275,0.000447898,-0.000223949,-0.000597197
11.58748552,0.688687894,0.092574787,-0.039770665,-0.010426766,0.002457738,0.005436814,7.45E-05,0.000521338,0.0009682,-0.557757504,-0.085722912,0.042898694,0.011916304,-0.001787446,-0.004692045,0.000446861,-0.000223431,-0.000595815
11.60092807,0.690287876,0.092954804,-0.039827158,-0.010402616,0.00252635,0.00557283,0.000148609,0.000520131,0.000965957,-0.559289219,-0.085970191,0.043022248,0.011963008,-0.001709001,-0.004606873,0.000445826,-0.000222913,-0.000594435
11.61440186,0.691874889,0.092887521,-0.039957202,-0.010378494,0.002520491,0.005559907,7.41E-05,0.000518925,0.000963717,-0.561179997,-0.0861415,0.042922486,0.0120094,-0.001705038,-0.004670322,0.000444793,-0.000222396,-0.000593057
11.62790698,0.71016392,0.08971348,-0.03860712,-0.00968876,0.00310632,0.00569492,0.00014792,0.00059168,0.00096148,-0.58768616,-0.08313104,0.04163948,0.01124192,-0.00229276,-0.0048074,0.00044376,-0.00022188,-0.00059168
11.64144354,0.701724831,0.086332077,-0.037410567,-0.009223512,0.003394253,0.00582926,-7.38E-05,0.000664093,0.000811669,-0.585139633,-0.080133877,0.040214515,0.010551698,-0.00273016,-0.005091379,0.000516517,-0.000442729,-0.000590305
11.65501166,0.698914102,0.093124746,-0.040047322,-0.010379912,0.002576574,0.005594846,7.36E-05,0.000515315,0.000957013,-0.568981156,-0.086278421,0.04313921,0.011925857,-0.00184041,-0.00471145,0.000441698,-0.000220849,-0.000662548
11.66861144,0.69787344,0.093201578,-0.04002747,-0.010429176,0.002570571,0.005508368,7.34E-05,0.000514114,0.000954784,-0.568390081,-0.086371202,0.043112156,0.011971519,-0.001836122,-0.004773918,0.000440669,-0.000220335,-0.000661004
11.68224299,0.710680646,0.09239801,-0.039641018,-0.01018503,0.00285767,0.005568794,7.33E-05,0.000512915,0.000952557,-0.584503507,-0.085656838,0.042791782,0.011723776,-0.002124934,-0.004762784,0.000439642,-0.000219821,-0.000659462
11.69590643,0.627438758,0.05760477,-0.02514726,-0.003947535,0.005701995,0.007090943,-0.00116964,0.001973768,0.000219308,-0.56288925,-0.053876542,0.026974823,0.004897868,-0.00526338,-0.006579225,0.00146205,-0.001827562,0
11.70960187,0.742808346,0.08161046,-0.035007168,-0.008168339,0.004667622,0.00590746,7.29E-05,0.000656384,0.000875179,-0.650695735,-0.076651112,0.037559774,0.009408176,-0.004011238,-0.005178144,0.00043759,-0.000364658,-0.000510521
11.72332943,0.447479535,0.012369353,-0.00727609,0.002910436,0.008003699,0.00727609,-0.001455218,0.002182827,-0.000727609,-0.466542891,-0.012369353,0.00727609,-0.002910436,-0.008003699,-0.00727609,0.001455218,-0.002182827,0.000727609
11.7370892,0.625366296,0.05799973,-0.024825917,-0.003919882,0.005662051,0.007113859,-0.001306627,0.002105122,0.000217771,-0.563446685,-0.0544428,0.026713267,0.004863557,-0.005153918,-0.006533136,0.001596989,-0.00188735,0
11.75088132,0.721593876,0.091611427,-0.039251694,-0.009993974,0.003114064,0.005648768,7.24E-05,0.000506941,0.000941461,-0.601521351,-0.085310878,0.042148498,0.011442376,-0.002462283,-0.004924567,0.000362101,-0.00028968,-0.000651781
11.76470588,0.63095925,0.06379675,-0.027455,-0.0050575,0.00512975,0.00671925,-0.000867,0.001734,0.00036125,-0.558348,-0.0596785,0.02955025,0.00614125,-0.00455175,-0.006069,0.0013005,-0.001445,-7.23E-05
11.77856302,0.720296439,0.088730603,-0.037842053,-0.009442493,0.003531925,0.005694328,7.21E-05,0.000576641,0.000864961,-0.611743809,-0.082964195,0.040653176,0.010812015,-0.002883204,-0.004973527,0.000432481,-0.0003604,-0.000576641
11.79245283,0.70292416,0.094130714,-0.040341734,-0.010498918,0.002660685,0.005680922,0.000143821,0.000575283,0.001006746,-0.575067469,-0.087227315,0.043577702,0.012080947,-0.00186967,-0.004746086,0.000503373,-0.000215731,-0.000575283
11.80637544,0.701195557,0.094411024,-0.040533609,-0.010617653,0.002510931,0.005739272,7.17E-05,0.000502186,0.000932632,-0.572635864,-0.087523898,0.043761949,0.012195953,-0.001865263,-0.00480664,0.000430445,-0.000286964,-0.000645668
11.82033097,0.710920703,0.093687224,-0.040294811,-0.010449454,0.002719721,0.005654156,7.16E-05,0.000501001,0.000930431,-0.58373797,-0.086959494,0.043300818,0.011880886,-0.002004005,-0.004866869,0.00042943,-0.000214715,-0.000644144
11.83431953,0.702457795,0.09482252,-0.040770828,-0.010638972,0.00257049,0.005640797,7.14E-05,0.00057122,0.000999635,-0.573433478,-0.087896478,0.043912537,0.012209827,-0.001785063,-0.004783967,0.000428415,-0.000214208,-0.000642622
11.84834123,0.703503034,0.09516809,-0.040888086,-0.010613806,0.00256441,0.005698688,0.000142467,0.000569869,0.00099727,-0.574498984,-0.088187197,0.044093598,0.012252179,-0.00178084,-0.004772651,0.000498635,-0.000213701,-0.000569869
11.8623962,0.706314041,0.095298031,-0.040933382,-0.010659735,0.002558336,0.005685192,7.11E-05,0.000568519,0.000994909,-0.578326156,-0.088404736,0.044131303,0.012223163,-0.001847687,-0.004832413,0.000426389,-0.00028426,-0.000639584
11.87648456,0.708325932,0.090180221,-0.037645988,-0.009500118,0.003190338,0.005600816,7.09E-05,0.000567171,0.000921653,-0.601272368,-0.084366716,0.040481844,0.010918046,-0.002481374,-0.004820955,0.000425378,-0.000283586,-0.000638068
11.89060642,0.733026028,0.093290364,-0.040032105,-0.010184846,0.003182764,0.005799704,7.07E-05,0.000565825,0.000990193,-0.612080977,-0.086854107,0.043002685,0.011670137,-0.002404755,-0.004950967,0.000424369,-0.000282912,-0.000636553
11.9047619,0.5860008,0.04007808,-0.01792224,-0.00112896,0.00719712,0.00712656,-0.0010584,0.00197568,-7.06E-05,-0.56356272,-0.03796128,0.01919232,0.001764,-0.00677376,-0.00677376,0.00127008,-0.00183456,0.00021168
11.91895113,0.725672159,0.094888551,-0.040686634,-0.010418031,0.00302686,0.005842544,0.000140784,0.000633529,0.000985489,-0.602556376,-0.088201301,0.043854278,0.012037049,-0.002182155,-0.004927447,0.000492745,-0.000211176,-0.000563137
11.93317422,0.71867651,0.095996755,-0.041081274,-0.010674109,0.002738752,0.005758401,0.000140449,0.000561795,0.001053366,-0.592061916,-0.089114764,0.044381821,0.01228927,-0.001896059,-0.004845484,0.000491571,-0.000210673,-0.00063202
11.9474313,0.71570129,0.096748579,-0.041613799,-0.01085882,0.002592105,0.005744666,7.01E-05,0.000560455,0.000980797,-0.587286993,-0.089812946,0.044766359,0.012400071,-0.001891536,-0.004903983,0.000420341,-0.000280228,-0.000630512
11.96172249,0.721190782,0.086802883,-0.037460826,-0.009085648,0.003704149,0.005940616,0,0.000629006,0.000908565,-0.616635941,-0.080862267,0.040326299,0.01048344,-0.003005253,-0.00524172,0.000419338,-0.000349448,-0.000559117
11.9760479,0.72483511,0.096147327,-0.041415165,-0.010737265,0.002858622,0.005786967,6.97E-05,0.00055778,0.000976115,-0.598567663,-0.089314522,0.044552677,0.01227116,-0.002091675,-0.004950298,0.000488057,-0.00027889,-0.000627503
11.99040767,0.716979125,0.09737784,-0.041802916,-0.010920229,0.002643113,0.00584267,6.96E-05,0.000626,0.001043334,-0.588440376,-0.090352724,0.045141584,0.012589564,-0.001808446,-0.004868892,0.000486889,-0.000208667,-0.000626
12.00480192,0.718660837,0.097491404,-0.041841507,-0.010894057,0.002636778,0.005828668,6.94E-05,0.000555111,0.001040833,-0.59043015,-0.090413737,0.045172174,0.012559391,-0.001804111,-0.004926612,0.000485722,-0.000208167,-0.0006245
12.01923077,0.719843738,0.097880474,-0.042087219,-0.011006362,0.002630451,0.005814682,6.92E-05,0.000553779,0.000969114,-0.591505408,-0.090889011,0.045340672,0.012598477,-0.001869005,-0.004984013,0.000484557,-0.00027689,-0.000623002
